OrderNumber,CustomerID,Name,Address,City,Country,Continent,PurchaseDate,PaymentMethod,Product,ProductCategory,Quantity,ProductID,ProductPrice,CostPrice,DiscountPercentage,DiscountedPrice,FinalPrice,Profit,WarrantyPeriod
ORD0654654,CUST003705,Alexander Morris,"47831 Watts Stravenue Suite 936, Perth, Australia",Perth,Australia,Oceania,3/20/2023,Credit Card,IKEA Billy Bookcase,Furniture,3,FURN100,1510.25,1099.69,18.15,1236.14,3708.42,409.35,21 months
ORD0654655,CUST003705,Alexander Morris,"47831 Watts Stravenue Suite 936, Perth, Australia",Perth,Australia,Oceania,6/10/2024,Credit Card,IKEA Billy Bookcase,Furniture,3,FURN100,1125.5,759.77,0,1125.5,3376.5,1097.19,12 months
ORD0654654,CUST003705,Alexander Morris,"47831 Watts Stravenue Suite 936, Perth, Australia",Perth,Australia,Oceania,11/4/2023,Credit Card,Free-Range Eggs,Groceries,4,GROC101,26.23,17.39,12.97,22.83,91.32,21.76,No Warranty
ORD0654657,CUST003706,Amy Price,"533 Stephanie Fords, London, United Kingdom",London,United Kingdom,Europe,8/22/2021,Debit Card,Manga: Attack on Titan Vol. 1,Books,5,BOOK103,76.77,60.37,25.77,56.99,284.95,-16.9,No Warranty
ORD0654658,CUST003706,Amy Price,"533 Stephanie Fords, London, United Kingdom",London,United Kingdom,Europe,7/4/2023,Credit Card,Adidas Ultraboost,Clothing,3,CLOT100,300.71,188.78,13.33,260.63,781.89,215.55,No Warranty
ORD0654658,CUST003706,Amy Price,"533 Stephanie Fords, London, United Kingdom",London,United Kingdom,Europe,7/4/2023,Credit Card,Nike Air Max Shoes,Clothing,2,CLOT103,32.22,24.95,11.62,28.48,56.96,7.06,No Warranty
ORD0654658,CUST003706,Amy Price,"533 Stephanie Fords, London, United Kingdom",London,United Kingdom,Europe,1/16/2023,Credit Card,North Face Jacket,Clothing,2,CLOT104,86.96,68.95,10.27,78.03,156.06,18.16,No Warranty
ORD0654659,CUST003706,Amy Price,"533 Stephanie Fords, London, United Kingdom",London,United Kingdom,Europe,11/25/2020,Online Wallet,Levi's 501 Jeans,Clothing,4,CLOT110,70.66,55.63,13.21,61.33,245.32,22.8,No Warranty
ORD0654659,CUST003706,Amy Price,"533 Stephanie Fords, London, United Kingdom",London,United Kingdom,Europe,5/30/2024,Online Wallet,Sony WH-1000XM5 Headphones,Electronics,2,ELEC112,1591.41,1005.21,5.91,1497.36,2994.72,984.3,30 months
ORD0654659,CUST003706,Amy Price,"533 Stephanie Fords, London, United Kingdom",London,United Kingdom,Europe,10/23/2021,Online Wallet,Sony WH-1000XM5 Headphones,Electronics,5,ELEC112,1077.32,761.71,0,1077.32,5386.6,1578.05,27 months
ORD0654657,CUST003706,Amy Price,"533 Stephanie Fords, London, United Kingdom",London,United Kingdom,Europe,2/6/2022,Debit Card,Fresh Apples,Groceries,4,GROC102,49.28,30.29,19.14,39.85,159.4,38.24,No Warranty
ORD0654659,CUST003706,Amy Price,"533 Stephanie Fords, London, United Kingdom",London,United Kingdom,Europe,9/21/2021,Online Wallet,Organic Almond Milk,Groceries,1,GROC103,49.98,31.58,9.54,45.21,45.21,13.63,No Warranty
ORD0654664,CUST003707,Jason Chambers,"94319 Kyle Creek Apt. 702, Edinburgh, United Kingdom",Edinburgh,United Kingdom,Europe,12/9/2022,Online Wallet,Manga: Attack on Titan Vol. 1,Books,2,BOOK103,58.52,36.78,13.42,50.67,101.34,27.78,No Warranty
ORD0654662,CUST003707,Jason Chambers,"94319 Kyle Creek Apt. 702, Edinburgh, United Kingdom",Edinburgh,United Kingdom,Europe,3/9/2023,Credit Card,The Great Gatsby,Books,1,BOOK112,38.56,30.51,13.07,33.52,33.52,3.01,No Warranty
ORD0654663,CUST003707,Jason Chambers,"94319 Kyle Creek Apt. 702, Edinburgh, United Kingdom",Edinburgh,United Kingdom,Europe,6/10/2022,Debit Card,Adidas Ultraboost,Clothing,3,CLOT100,432,273.02,24.47,326.29,978.87,159.81,No Warranty
ORD0654663,CUST003707,Jason Chambers,"94319 Kyle Creek Apt. 702, Edinburgh, United Kingdom",Edinburgh,United Kingdom,Europe,7/25/2021,Debit Card,Adidas Ultraboost,Clothing,5,CLOT100,73.49,56.36,5.49,69.46,347.3,65.5,No Warranty
ORD0654664,CUST003707,Jason Chambers,"94319 Kyle Creek Apt. 702, Edinburgh, United Kingdom",Edinburgh,United Kingdom,Europe,3/12/2020,Online Wallet,Adidas Ultraboost,Clothing,2,CLOT100,449.99,347.09,15.88,378.53,757.06,62.88,No Warranty
ORD0654661,CUST003707,Jason Chambers,"94319 Kyle Creek Apt. 702, Edinburgh, United Kingdom",Edinburgh,United Kingdom,Europe,11/15/2021,Online Wallet,Nike Air Max Shoes,Clothing,5,CLOT103,58.67,42.28,23.61,44.82,224.1,12.7,No Warranty
ORD0654661,CUST003707,Jason Chambers,"94319 Kyle Creek Apt. 702, Edinburgh, United Kingdom",Edinburgh,United Kingdom,Europe,1/5/2022,Online Wallet,Levi's 501 Jeans,Clothing,1,CLOT110,281.45,210.07,6.89,262.06,262.06,51.99,No Warranty
ORD0654661,CUST003707,Jason Chambers,"94319 Kyle Creek Apt. 702, Edinburgh, United Kingdom",Edinburgh,United Kingdom,Europe,10/13/2024,Online Wallet,Apple Watch Series 8,Electronics,1,ELEC102,1155.53,779.07,20.63,917.14,917.14,138.07,16 months
ORD0654662,CUST003707,Jason Chambers,"94319 Kyle Creek Apt. 702, Edinburgh, United Kingdom",Edinburgh,United Kingdom,Europe,5/6/2024,Credit Card,Sealy Posturepedic Mattress,Furniture,1,FURN112,1541.49,989.57,0,1541.49,1541.49,551.92,22 months
ORD0654663,CUST003707,Jason Chambers,"94319 Kyle Creek Apt. 702, Edinburgh, United Kingdom",Edinburgh,United Kingdom,Europe,4/7/2023,Debit Card,Fresh Apples,Groceries,1,GROC102,34.06,25.68,0,34.06,34.06,8.38,No Warranty
ORD0654660,CUST003707,Jason Chambers,"94319 Kyle Creek Apt. 702, Edinburgh, United Kingdom",Edinburgh,United Kingdom,Europe,11/3/2021,Debit Card,Fresh Apples,Groceries,5,GROC102,7.28,5.71,0,7.28,36.4,7.85,No Warranty
ORD0654662,CUST003707,Jason Chambers,"94319 Kyle Creek Apt. 702, Edinburgh, United Kingdom",Edinburgh,United Kingdom,Europe,4/4/2020,Credit Card,Organic Almond Milk,Groceries,5,GROC103,30.18,19.86,0,30.18,150.9,51.6,No Warranty
ORD0654664,CUST003707,Jason Chambers,"94319 Kyle Creek Apt. 702, Edinburgh, United Kingdom",Edinburgh,United Kingdom,Europe,11/13/2020,Online Wallet,Organic Almond Milk,Groceries,5,GROC103,46.98,29.14,5.18,44.55,222.75,77.05,No Warranty
ORD0654667,CUST003708,Robert Henry,"08684 Steve Camp Apt. 933, Berlin, Germany",Berlin,Germany,Europe,1/17/2023,Credit Card,Atomic Habits,Books,5,BOOK100,75.88,56.43,15.31,64.26,321.3,39.15,No Warranty
ORD0654666,CUST003708,Robert Henry,"08684 Steve Camp Apt. 933, Berlin, Germany",Berlin,Germany,Europe,2/18/2024,Online Wallet,Manga: Attack on Titan Vol. 1,Books,3,BOOK103,10.45,7.19,0,10.45,31.35,9.78,No Warranty
ORD0654666,CUST003708,Robert Henry,"08684 Steve Camp Apt. 933, Berlin, Germany",Berlin,Germany,Europe,1/3/2021,Online Wallet,Adidas Ultraboost,Clothing,2,CLOT100,191.32,131.9,13.7,165.11,330.22,66.42,No Warranty
ORD0654665,CUST003708,Robert Henry,"08684 Steve Camp Apt. 933, Berlin, Germany",Berlin,Germany,Europe,3/11/2020,Debit Card,Levi's 501 Jeans,Clothing,4,CLOT110,228.08,174.82,21.45,179.16,716.64,17.36,No Warranty
ORD0654666,CUST003708,Robert Henry,"08684 Steve Camp Apt. 933, Berlin, Germany",Berlin,Germany,Europe,7/3/2021,Online Wallet,Levi's 501 Jeans,Clothing,4,CLOT110,371.57,233.27,22.1,289.45,1157.8,224.72,No Warranty
ORD0654665,CUST003708,Robert Henry,"08684 Steve Camp Apt. 933, Berlin, Germany",Berlin,Germany,Europe,9/18/2020,Debit Card,Samsung Galaxy S23,Electronics,2,ELEC104,1745.4,1247.03,28.67,1244.99,2489.98,-4.08,31 months
ORD0654669,CUST003708,Robert Henry,"08684 Steve Camp Apt. 933, Berlin, Germany",Berlin,Germany,Europe,3/8/2024,Online Wallet,Samsung Galaxy S23,Electronics,5,ELEC104,1171.02,883.21,5.6,1105.44,5527.2,1111.15,13 months
ORD0654667,CUST003708,Robert Henry,"08684 Steve Camp Apt. 933, Berlin, Germany",Berlin,Germany,Europe,6/20/2020,Credit Card,Sony WH-1000XM5 Headphones,Electronics,1,ELEC112,554.79,402.36,24.09,421.14,421.14,18.78,25 months
ORD0654669,CUST003708,Robert Henry,"08684 Steve Camp Apt. 933, Berlin, Germany",Berlin,Germany,Europe,11/4/2020,Online Wallet,Sony WH-1000XM5 Headphones,Electronics,3,ELEC112,864.49,647.74,28.96,614.13,1842.39,-100.83,21 months
ORD0654666,CUST003708,Robert Henry,"08684 Steve Camp Apt. 933, Berlin, Germany",Berlin,Germany,Europe,1/20/2020,Online Wallet,Ashley Furniture Sofa,Furniture,3,FURN100,2249.7,1444.92,21.72,1761.07,5283.21,948.45,28 months
ORD0654667,CUST003708,Robert Henry,"08684 Steve Camp Apt. 933, Berlin, Germany",Berlin,Germany,Europe,4/22/2022,Credit Card,IKEA Billy Bookcase,Furniture,3,FURN100,1675.16,1103.99,10.46,1499.94,4499.82,1187.85,23 months
ORD0654668,CUST003708,Robert Henry,"08684 Steve Camp Apt. 933, Berlin, Germany",Berlin,Germany,Europe,9/30/2021,Debit Card,Sealy Posturepedic Mattress,Furniture,3,FURN112,2622.23,2084.43,7.09,2436.31,7308.93,1055.64,23 months
ORD0654669,CUST003708,Robert Henry,"08684 Steve Camp Apt. 933, Berlin, Germany",Berlin,Germany,Europe,12/23/2023,Online Wallet,Free-Range Eggs,Groceries,1,GROC101,26.57,17.85,0,26.57,26.57,8.72,No Warranty
ORD0654669,CUST003708,Robert Henry,"08684 Steve Camp Apt. 933, Berlin, Germany",Berlin,Germany,Europe,12/28/2022,Online Wallet,Free-Range Eggs,Groceries,5,GROC101,47.06,33.15,14.73,40.13,200.65,34.9,No Warranty
ORD0654666,CUST003708,Robert Henry,"08684 Steve Camp Apt. 933, Berlin, Germany",Berlin,Germany,Europe,5/6/2023,Online Wallet,Fresh Apples,Groceries,4,GROC102,17.07,13.18,23.62,13.04,52.16,-0.56,No Warranty
ORD0654667,CUST003708,Robert Henry,"08684 Steve Camp Apt. 933, Berlin, Germany",Berlin,Germany,Europe,9/21/2021,Credit Card,Fresh Apples,Groceries,5,GROC102,6.69,4.62,25.34,4.99,24.95,1.85,No Warranty
ORD0654669,CUST003708,Robert Henry,"08684 Steve Camp Apt. 933, Berlin, Germany",Berlin,Germany,Europe,12/5/2020,Online Wallet,Organic Almond Milk,Groceries,3,GROC103,24.72,15.78,0,24.72,74.16,26.82,No Warranty
ORD0654668,CUST003708,Robert Henry,"08684 Steve Camp Apt. 933, Berlin, Germany",Berlin,Germany,Europe,7/28/2021,Debit Card,Whole Wheat Bread,Groceries,4,GROC113,10.62,8.14,7.03,9.87,39.48,6.92,No Warranty
ORD0654667,CUST003708,Robert Henry,"08684 Steve Camp Apt. 933, Berlin, Germany",Berlin,Germany,Europe,9/4/2024,Credit Card,Whole Wheat Bread,Groceries,1,GROC113,9.03,6.64,14.56,7.72,7.72,1.08,No Warranty
ORD0654670,CUST003709,Jennifer Ibarra,"95390 Kimberly Via Apt. 332, Brisbane, Australia",Brisbane,Australia,Oceania,12/19/2021,Debit Card,The Great Gatsby,Books,4,BOOK112,67.12,47.6,14.65,57.29,229.16,38.76,No Warranty
ORD0654672,CUST003709,Jennifer Ibarra,"95390 Kimberly Via Apt. 332, Brisbane, Australia",Brisbane,Australia,Oceania,2/21/2020,Credit Card,Levi's 501 Jeans,Clothing,2,CLOT110,112.02,79.75,27.29,81.45,162.9,3.4,No Warranty
ORD0654672,CUST003709,Jennifer Ibarra,"95390 Kimberly Via Apt. 332, Brisbane, Australia",Brisbane,Australia,Oceania,2/8/2023,Credit Card,Apple Watch Series 8,Electronics,3,ELEC102,1620.37,1232.91,29.06,1149.49,3448.47,-250.26,8 months
ORD0654671,CUST003709,Jennifer Ibarra,"95390 Kimberly Via Apt. 332, Brisbane, Australia",Brisbane,Australia,Oceania,4/19/2024,Credit Card,Samsung Galaxy S23,Electronics,1,ELEC104,996.51,743.25,24.13,756.05,756.05,12.8,28 months
ORD0654672,CUST003709,Jennifer Ibarra,"95390 Kimberly Via Apt. 332, Brisbane, Australia",Brisbane,Australia,Oceania,7/4/2020,Credit Card,Samsung Galaxy S23,Electronics,3,ELEC104,1912.71,1266.71,0,1912.71,5738.13,1938,31 months
ORD0654670,CUST003709,Jennifer Ibarra,"95390 Kimberly Via Apt. 332, Brisbane, Australia",Brisbane,Australia,Oceania,9/29/2021,Debit Card,Ashley Furniture Sofa,Furniture,5,FURN100,471.57,294.44,13.44,408.19,2040.95,568.75,36 months
ORD0654670,CUST003709,Jennifer Ibarra,"95390 Kimberly Via Apt. 332, Brisbane, Australia",Brisbane,Australia,Oceania,1/26/2022,Debit Card,Ashley Furniture Sofa,Furniture,1,FURN100,839.36,610.24,12.36,735.62,735.62,125.38,34 months
ORD0654671,CUST003709,Jennifer Ibarra,"95390 Kimberly Via Apt. 332, Brisbane, Australia",Brisbane,Australia,Oceania,11/5/2022,Credit Card,Free-Range Eggs,Groceries,1,GROC101,29.68,20.67,22.41,23.03,23.03,2.36,No Warranty
ORD0654670,CUST003709,Jennifer Ibarra,"95390 Kimberly Via Apt. 332, Brisbane, Australia",Brisbane,Australia,Oceania,3/31/2020,Debit Card,Organic Almond Milk,Groceries,2,GROC103,8.63,6.74,0,8.63,17.26,3.78,No Warranty
ORD0654672,CUST003709,Jennifer Ibarra,"95390 Kimberly Via Apt. 332, Brisbane, Australia",Brisbane,Australia,Oceania,10/2/2022,Credit Card,Whole Wheat Bread,Groceries,2,GROC113,34.92,24.05,14.72,29.78,59.56,11.46,No Warranty
ORD0654675,CUST003710,Jennifer Hammond,"405 Angela Keys Apt. 392, Perth, Australia",Perth,Australia,Oceania,1/20/2022,Credit Card,North Face Jacket,Clothing,3,CLOT104,342.75,208.36,24.82,257.68,773.04,147.96,No Warranty
ORD0654673,CUST003710,Jennifer Hammond,"405 Angela Keys Apt. 392, Perth, Australia",Perth,Australia,Oceania,9/12/2024,PayPal,North Face Jacket,Clothing,4,CLOT104,149.71,105.37,20.02,119.74,478.96,57.48,No Warranty
ORD0654674,CUST003710,Jennifer Hammond,"405 Angela Keys Apt. 392, Perth, Australia",Perth,Australia,Oceania,10/15/2022,PayPal,Levi's 501 Jeans,Clothing,4,CLOT110,139.24,87.2,0,139.24,556.96,208.16,No Warranty
ORD0654675,CUST003710,Jennifer Hammond,"405 Angela Keys Apt. 392, Perth, Australia",Perth,Australia,Oceania,9/25/2021,Credit Card,Apple Watch Series 8,Electronics,1,ELEC102,1409.02,1098.75,0,1409.02,1409.02,310.27,11 months
ORD0654676,CUST003710,Jennifer Hammond,"405 Angela Keys Apt. 392, Perth, Australia",Perth,Australia,Oceania,9/19/2020,Credit Card,Samsung Galaxy S23,Electronics,4,ELEC104,689.19,488.21,14.74,587.6,2350.4,397.56,27 months
ORD0654674,CUST003710,Jennifer Hammond,"405 Angela Keys Apt. 392, Perth, Australia",Perth,Australia,Oceania,10/15/2022,PayPal,Free-Range Eggs,Groceries,1,GROC101,5.85,3.72,17.21,4.84,4.84,1.12,No Warranty
ORD0654676,CUST003710,Jennifer Hammond,"405 Angela Keys Apt. 392, Perth, Australia",Perth,Australia,Oceania,5/8/2020,Credit Card,Fresh Apples,Groceries,3,GROC102,30.66,19.47,0,30.66,91.98,33.57,No Warranty
ORD0654679,CUST003711,Patricia Owens,"46731 Christian Island Apt. 196, Marseille, France",Marseille,France,Europe,8/5/2022,Debit Card,Atomic Habits,Books,2,BOOK100,52,33.54,10.33,46.63,93.26,26.18,No Warranty
ORD0654678,CUST003711,Patricia Owens,"46731 Christian Island Apt. 196, Marseille, France",Marseille,France,Europe,3/8/2024,PayPal,Atomic Habits,Books,2,BOOK100,18.71,14.37,13.45,16.19,32.38,3.64,No Warranty
ORD0654678,CUST003711,Patricia Owens,"46731 Christian Island Apt. 196, Marseille, France",Marseille,France,Europe,2/5/2024,PayPal,Nike Air Max Shoes,Clothing,1,CLOT103,110.45,78.56,0,110.45,110.45,31.89,No Warranty
ORD0654677,CUST003711,Patricia Owens,"46731 Christian Island Apt. 196, Marseille, France",Marseille,France,Europe,4/30/2024,PayPal,iPhone 14 Pro,Electronics,2,ELEC112,1840.33,1467.77,25.88,1364.05,2728.1,-207.44,31 months
ORD0654677,CUST003711,Patricia Owens,"46731 Christian Island Apt. 196, Marseille, France",Marseille,France,Europe,7/12/2021,PayPal,Sony WH-1000XM5 Headphones,Electronics,1,ELEC112,1308.13,1017.61,22.16,1018.25,1018.25,0.64,14 months
ORD0654678,CUST003711,Patricia Owens,"46731 Christian Island Apt. 196, Marseille, France",Marseille,France,Europe,5/10/2023,PayPal,Sony WH-1000XM5 Headphones,Electronics,2,ELEC112,1451.87,957.51,0,1451.87,2903.74,988.72,23 months
ORD0654677,CUST003711,Patricia Owens,"46731 Christian Island Apt. 196, Marseille, France",Marseille,France,Europe,4/30/2022,PayPal,Sealy Posturepedic Mattress,Furniture,3,FURN112,1760.73,1380.36,6.91,1639.06,4917.18,776.1,21 months
ORD0654678,CUST003711,Patricia Owens,"46731 Christian Island Apt. 196, Marseille, France",Marseille,France,Europe,6/2/2024,PayPal,Fresh Apples,Groceries,4,GROC102,33.19,26.26,13.54,28.7,114.8,9.76,No Warranty
ORD0654677,CUST003711,Patricia Owens,"46731 Christian Island Apt. 196, Marseille, France",Marseille,France,Europe,3/3/2023,PayPal,Organic Almond Milk,Groceries,4,GROC103,9.23,6.46,0,9.23,36.92,11.08,No Warranty
ORD0654678,CUST003711,Patricia Owens,"46731 Christian Island Apt. 196, Marseille, France",Marseille,France,Europe,12/1/2022,PayPal,Whole Wheat Bread,Groceries,4,GROC113,14.55,10.12,21.93,11.36,45.44,4.96,No Warranty
ORD0654677,CUST003711,Patricia Owens,"46731 Christian Island Apt. 196, Marseille, France",Marseille,France,Europe,10/9/2021,PayPal,Whole Wheat Bread,Groceries,3,GROC113,40.93,28.13,22.82,31.59,94.77,10.38,No Warranty
ORD0654681,CUST003712,Dwayne Stevens,"7873 Jones Shores Suite 506, London, United Kingdom",London,United Kingdom,Europe,9/11/2024,Debit Card,Atomic Habits,Books,1,BOOK100,65.01,39.4,0,65.01,65.01,25.61,No Warranty
ORD0654680,CUST003712,Dwayne Stevens,"7873 Jones Shores Suite 506, London, United Kingdom",London,United Kingdom,Europe,2/22/2024,Online Wallet,Adidas Ultraboost,Clothing,5,CLOT100,452.04,346.77,24.22,342.56,1712.8,-21.05,No Warranty
ORD0654681,CUST003712,Dwayne Stevens,"7873 Jones Shores Suite 506, London, United Kingdom",London,United Kingdom,Europe,8/8/2024,Debit Card,iPhone 14 Pro,Electronics,4,ELEC112,1240.77,813.57,29.73,871.89,3487.56,233.28,14 months
ORD0654681,CUST003712,Dwayne Stevens,"7873 Jones Shores Suite 506, London, United Kingdom",London,United Kingdom,Europe,5/10/2024,Debit Card,Sony WH-1000XM5 Headphones,Electronics,2,ELEC112,1683.99,1254.47,0,1683.99,3367.98,859.04,9 months
ORD0654681,CUST003712,Dwayne Stevens,"7873 Jones Shores Suite 506, London, United Kingdom",London,United Kingdom,Europe,5/15/2023,Debit Card,Sealy Posturepedic Mattress,Furniture,5,FURN112,808,627.45,5.89,760.41,3802.05,664.8,15 months
ORD0654680,CUST003712,Dwayne Stevens,"7873 Jones Shores Suite 506, London, United Kingdom",London,United Kingdom,Europe,5/27/2024,Online Wallet,Organic Almond Milk,Groceries,1,GROC103,25.75,15.66,29.68,18.11,18.11,2.45,No Warranty
ORD0654684,CUST003713,Mrs. Carolyn Perry,"2694 Victoria Rapids, Mumbai, India",Mumbai,India,Asia,12/11/2022,Credit Card,Atomic Habits,Books,5,BOOK100,24.61,14.83,7.09,22.87,114.35,40.2,No Warranty
ORD0654682,CUST003713,Mrs. Carolyn Perry,"2694 Victoria Rapids, Mumbai, India",Mumbai,India,Asia,1/15/2022,Online Wallet,Atomic Habits,Books,2,BOOK100,87.99,55.84,29.19,62.31,124.62,12.94,No Warranty
ORD0654684,CUST003713,Mrs. Carolyn Perry,"2694 Victoria Rapids, Mumbai, India",Mumbai,India,Asia,10/30/2020,Credit Card,Manga: Attack on Titan Vol. 1,Books,1,BOOK103,47.6,32.14,11.64,42.06,42.06,9.92,No Warranty
ORD0654682,CUST003713,Mrs. Carolyn Perry,"2694 Victoria Rapids, Mumbai, India",Mumbai,India,Asia,6/2/2022,Online Wallet,Manga: Attack on Titan Vol. 1,Books,3,BOOK103,45.8,29.42,25.51,34.12,102.36,14.1,No Warranty
ORD0654685,CUST003713,Mrs. Carolyn Perry,"2694 Victoria Rapids, Mumbai, India",Mumbai,India,Asia,9/20/2022,PayPal,Manga: Attack on Titan Vol. 1,Books,2,BOOK103,97.85,62.55,28.7,69.77,139.54,14.44,No Warranty
ORD0654682,CUST003713,Mrs. Carolyn Perry,"2694 Victoria Rapids, Mumbai, India",Mumbai,India,Asia,5/22/2023,Online Wallet,Nike Air Max Shoes,Clothing,1,CLOT103,203.55,159.48,11.23,180.69,180.69,21.21,No Warranty
ORD0654686,CUST003713,Mrs. Carolyn Perry,"2694 Victoria Rapids, Mumbai, India",Mumbai,India,Asia,12/6/2024,Credit Card,Apple Watch Series 8,Electronics,5,ELEC102,1682.16,1157.35,17.06,1395.18,6975.9,1189.15,20 months
ORD0654682,CUST003713,Mrs. Carolyn Perry,"2694 Victoria Rapids, Mumbai, India",Mumbai,India,Asia,9/17/2023,Online Wallet,Samsung Galaxy S23,Electronics,2,ELEC104,1346.11,846.47,0,1346.11,2692.22,999.28,11 months
ORD0654684,CUST003713,Mrs. Carolyn Perry,"2694 Victoria Rapids, Mumbai, India",Mumbai,India,Asia,1/9/2024,Credit Card,iPhone 14 Pro,Electronics,3,ELEC112,1660.72,1241.55,0,1660.72,4982.16,1257.51,13 months
ORD0654684,CUST003713,Mrs. Carolyn Perry,"2694 Victoria Rapids, Mumbai, India",Mumbai,India,Asia,12/17/2020,Credit Card,Ashley Furniture Sofa,Furniture,2,FURN100,1754.72,1220.67,26.17,1295.51,2591.02,149.68,35 months
ORD0654683,CUST003713,Mrs. Carolyn Perry,"2694 Victoria Rapids, Mumbai, India",Mumbai,India,Asia,2/22/2020,Debit Card,Organic Almond Milk,Groceries,4,GROC103,19.52,12.1,25.55,14.53,58.12,9.72,No Warranty
ORD0654687,CUST003714,Veronica Wagner,"742 Reed Valley Suite 517, Lyon, France",Lyon,France,Europe,4/5/2023,Debit Card,Levi's 501 Jeans,Clothing,5,CLOT110,276.57,212.66,18.53,225.32,1126.6,63.3,No Warranty
ORD0654687,CUST003714,Veronica Wagner,"742 Reed Valley Suite 517, Lyon, France",Lyon,France,Europe,3/20/2022,Debit Card,Ashley Furniture Sofa,Furniture,5,FURN100,588.81,357.2,25.32,439.72,2198.6,412.6,10 months
ORD0654688,CUST003715,Brett Nicholson,"159 Turner Loop, Houston, United States",Houston,United States,North America,10/18/2023,PayPal,Free-Range Eggs,Groceries,5,GROC101,48.97,37.01,7.79,45.16,225.8,40.75,No Warranty
ORD0654690,CUST003716,Lisa Jackson PhD,"409 Rosales Camp Suite 946, Abuja, Nigeria",Abuja,Nigeria,Africa,10/22/2024,Debit Card,Atomic Habits,Books,4,BOOK100,17.31,10.49,9.54,15.66,62.64,20.68,No Warranty
ORD0654692,CUST003716,Lisa Jackson PhD,"409 Rosales Camp Suite 946, Abuja, Nigeria",Abuja,Nigeria,Africa,3/20/2021,Credit Card,Manga: Attack on Titan Vol. 1,Books,1,BOOK103,82.15,62.27,20.56,65.26,65.26,2.99,No Warranty
